year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
main_miles_all_materials_over_12_in,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,TOTM_6,,,,,,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_GT12IN_TOTAL
main_miles_all_materials_total,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,TOTMT,,,,,,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL,MMILES_PART_B2_TOTAL
average_service_length_feet,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVER,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH,AVERAGE_LENGTH
services_steel_unknown,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,STS_1,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_UNK
services_steel_1_in_or_less,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,STS_2,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_LT1IN
services_steel_1_to_2_in,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,STS_3,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_1IN_TO_2IN
services_steel_2_to_4_in,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,STS_4,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_2IN_TO_4IN
services_steel_4_to_8_in,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,STS_5,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_4IN_TO_8IN
services_steel_over_8_in,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,STS_6,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_GT8IN
services_steel_total,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,STST,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_STEEL_TOTAL
services_ductile_iron_unknown,DIS_1,DIS_1,DIS_1,DIS_1       Integer,DIS_1       Integer,DIS_1       Integer,DIS_1       Integer,DIS_1       Integer,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,DIS_1,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK,NUM_SRVS_DI_UNK
services_ductile_iron_1_in_or_less,DIS_2,DIS_2,DIS_2,DIS_2       Integer,DIS_2       Integer,DIS_2       Integer,DIS_2       Integer,DIS_2       Integer,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,DIS_2,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_LT1IN
services_ductile_iron_1_to_2_in,DIS_3,DIS_3,DIS_3,DIS_3       Integer,DIS_3       Integer,DIS_3       Integer,DIS_3       Integer,DIS_3       Integer,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,DIS_3,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_1IN_TO_2IN
services_ductile_iron_2_to_4_in,DIS_4,DIS_4,DIS_4,DIS_4       Integer,DIS_4       Integer,DIS_4       Integer,DIS_4       Integer,DIS_4       Integer,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,DIS_4,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_2IN_TO_4IN
services_ductile_iron_4_to_8_in,DIS_5,DIS_5,DIS_5,DIS_5       Integer,DIS_5       Integer,DIS_5       Integer,DIS_5       Integer,DIS_5       Integer,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,DIS_5,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_4IN_TO_8IN
services_ductile_iron_over_8_in,DIS_6,DIS_6,DIS_6,DIS_6       Integer,DIS_6       Integer,DIS_6       Integer,DIS_6       Integer,DIS_6       Integer,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,DIS_6,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_GT8IN
services_ductile_iron_total,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,DIST,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL,NUM_SRVS_DI_TOTAL
services_copper_unknown,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,CUS_1,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK,NUM_SRVS_CU_UNK
services_copper_1_in_or_less,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,CUS_2,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_LT1IN
services_copper_1_to_2_in,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,CUS_3,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_1IN_TO_2IN
services_copper_2_to_4_in,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,CUS_4,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_2IN_TO_4IN
services_copper_4_to_8_in,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,CUS_5,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_4IN_TO_8IN
services_copper_over_8_in,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,CUS_6,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_GT8IN
services_copper_total,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,CUST,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL,NUM_SRVS_CU_TOTAL
services_cast_or_wrought_iron_unknown,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,CIS_1,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_UNK
services_cast_or_wrought_iron_1_in_or_less,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,CIS_2,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_LT1IN
services_cast_or_wrought_iron_1_to_2_in,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,CIS_3,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_1IN_TO_2IN
services_cast_or_wrought_iron_2_to_4_in,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,CIS_4,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_2IN_TO_4IN
services_cast_or_wrought_iron_4_to_8_in,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,CIS_5,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_4IN_TO_8IN
services_cast_or_wrought_iron_over_8_in,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,CIS_6,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_GT8IN
services_cast_or_wrought_iron_total,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,CIST,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_CI_WR_TOTAL
services_pvc_unknown,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,PVCS_1,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_UNK
services_pvc_1_in_or_less,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,PVCS_2,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_LT1IN
services_pvc_1_to_2_in,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,PVCS_3,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_1IN_TO_2IN
