respondent_id,respondent_name,plant_name
189,AEP Texas North Company,and Amortization.
190,Western Massachusetts Electric Company,NONE
190,Western Massachusetts Electric Company,Not Applicable
190,Western Massachusetts Electric Company,Solar:
190,Western Massachusetts Electric Company,Silver Lake - Fixed Tilt Solar
190,Western Massachusetts Electric Company,Silver Lake - Solar
190,Western Massachusetts Electric Company,Indian Orchard - Solar
190,Western Massachusetts Electric Company,Silver Lake
190,Western Massachusetts Electric Company,Goodwin Street (Indian Orchard)
190,Western Massachusetts Electric Company,Cottage Street
190,Western Massachusetts Electric Company,NOT APPLICABLE
190,Western Massachusetts Electric Company,N/A
191,"Westar Energy, Inc.",Tecumseh
191,"Westar Energy, Inc.",Lawrence
191,"Westar Energy, Inc.",Hutchinson
191,"Westar Energy, Inc.",Gordon Evans CTF
191,"Westar Energy, Inc.",Abilene
191,"Westar Energy, Inc.",Jeffrey (JEC)
191,"Westar Energy, Inc.",Spring Creek
191,"Westar Energy, Inc.",Emporia CTF
191,"Westar Energy, Inc.",Central Plains
191,"Westar Energy, Inc.",Flat Ridge
191,"Westar Energy, Inc.",Hutchinson w/Diesel
191,"Westar Energy, Inc.",Flatridge
191,"Westar Energy, Inc.",Westar Wind (wind turbines) -- 64%
191,"Westar Energy, Inc.",Westar Wind (wind turbines) -- 72% *
191,"Westar Energy, Inc.",* 64% Jan - Mar; 72% Apr - Dec
191,"Westar Energy, Inc.",Westar Wind (wind turbines)
191,"Westar Energy, Inc.",None
192,Wheeling Power Company,MITCHELL-WPCO Share
192,Wheeling Power Company,MITCHELL -TOTAL
193,Wisconsin Electric Power Company,VALLEY-TOTAL
193,Wisconsin Electric Power Company,PT. WASHINGTON-TOTAL
193,Wisconsin Electric Power Company,PRESQUE ISLE-TOTAL
193,Wisconsin Electric Power Company,SO OAK CREEK-TOTAL
193,Wisconsin Electric Power Company,POINT BEACH-TOTAL
193,Wisconsin Electric Power Company,PLEASANT PRAIRIE-TOT
193,Wisconsin Electric Power Company,GERMANTOWN-TOTAL
193,Wisconsin Electric Power Company,PT WASHINGTON-BLOCK2
193,Wisconsin Electric Power Company,POINT BEACH-1 UNIT
193,Wisconsin Electric Power Company,OAK CREEK-1 UNIT
193,Wisconsin Electric Power Company,EDGEWATER-1 UNIT
193,Wisconsin Electric Power Company,CONCORD-TOTAL
193,Wisconsin Electric Power Company,PARIS-TOTAL
193,Wisconsin Electric Power Company,PORT WASHINGTON
193,Wisconsin Electric Power Company,PT WASHINGTON-TOTAL
193,Wisconsin Electric Power Company,PT WASH GEN STN TOTL
193,Wisconsin Electric Power Company,OAK CREEK - 1 UNIT
193,Wisconsin Electric Power Company,ELM ROAD- UNIT 1
193,Wisconsin Electric Power Company,ELM ROAD-TOTAL
193,Wisconsin Electric Power Company,ROTHSCHILD-TOTAL
193,Wisconsin Electric Power Company,ROTHSCHILD
193,Wisconsin Electric Power Company,DIESEL PLANT
193,Wisconsin Electric Power Company,Valley Diesel (1)
193,Wisconsin Electric Power Company,HYDRO
193,Wisconsin Electric Power Company,Appleton (2)
193,Wisconsin Electric Power Company,Sturgeon  - 2471 (4) (7)
193,Wisconsin Electric Power Company,Way - 1759 (4)
193,Wisconsin Electric Power Company,Michigamme Reservoir - 1759 (4)(5)
193,Wisconsin Electric Power Company,Lower Paint - 2072 (3)(4)
193,Wisconsin Electric Power Company,Lower Paint Diversion Canal - 2072 (3)(4)
193,Wisconsin Electric Power Company,Twin Falls - 1759 (4)
193,Wisconsin Electric Power Company,Kingsford - 2131 (4)
193,Wisconsin Electric Power Company,Michigamme Falls - 2073 (4)
193,Wisconsin Electric Power Company,Hemlock Falls - 2074 (4)
193,Wisconsin Electric Power Company,White Rapids - 2357 (4)
193,Wisconsin Electric Power Company,Chalk Hills - 2394 (4)
193,Wisconsin Electric Power Company,Brule - 2431 (4)
193,Wisconsin Electric Power Company,Pine - 2486 (4)
193,Wisconsin Electric Power Company,STEAM
193,Wisconsin Electric Power Company,Milwaukee County (6)
193,Wisconsin Electric Power Company,WIND
193,Wisconsin Electric Power Company,Byron
193,Wisconsin Electric Power Company,(1)  Directly connect to plant auxiliary load
193,Wisconsin Electric Power Company,(2) A used 1929 model unit was purchased and
193,Wisconsin Electric Power Company,   rebuilt.  Rating recalculated from 21' head
193,Wisconsin Electric Power Company,   to 16' head.
193,Wisconsin Electric Power Company,(3)  Cost of plant is not separated.
193,Wisconsin Electric Power Company,(4)  F.E.R.C licensed project number.
193,Wisconsin Electric Power Company,(5)  Way Plant is operated in conjunction with
193,Wisconsin Electric Power Company,   Michigamme Reservior
193,Wisconsin Electric Power Company,(6)  Milwaukee County is a steam utility plant
193,Wisconsin Electric Power Company,   and the operation costs (column H) reflect
193,Wisconsin Electric Power Company,   an allocation of electric related expenses
193,Wisconsin Electric Power Company,   which includes fuel.
193,Wisconsin Electric Power Company,"(7)  Sturgeon taken out of service Dec, 2004"
193,Wisconsin Electric Power Company,Sturgeon - 2471 (4) (7)
193,Wisconsin Electric Power Company,Michigamme Reservoir - 1759 (4) (5)
193,Wisconsin Electric Power Company,Lower Paint - 2072 (3) (4)
193,Wisconsin Electric Power Company,Lower Paint Diversion Canal - 2072 (3) (4)
193,Wisconsin Electric Power Company,MIchigamme Falls - 2073 (4)
193,Wisconsin Electric Power Company,(1) Directly connected to plant auxiliary load
193,Wisconsin Electric Power Company,    rebuilt. Rating calculated from 21' head to
193,Wisconsin Electric Power Company,    16' head.
193,Wisconsin Electric Power Company,(3) Cost of plant is not separated
193,Wisconsin Electric Power Company,(4) FERC licensed project number
193,Wisconsin Electric Power Company,(5) Way Plant is operated in conjunction with
193,Wisconsin Electric Power Company,    Michigamme Rerservoir
193,Wisconsin Electric Power Company,    and the operation costs (column H) reflect
193,Wisconsin Electric Power Company,    an allocation of electric related expenses
193,Wisconsin Electric Power Company,    which includes fuel.
193,Wisconsin Electric Power Company,(7)  Sturgeon taken out of service Dec. 2004
193,Wisconsin Electric Power Company,    DIESEL PLANT
193,Wisconsin Electric Power Company,HYRDO
193,Wisconsin Electric Power Company,Sturgeon - 2741 (4) (7)
193,Wisconsin Electric Power Company,White Rapids - 2347 (4)
193,Wisconsin Electric Power Company,(1) Directly connected to plant auxillary load
193,Wisconsin Electric Power Company,  rebuilt. Rating calculated from 21' head to
193,Wisconsin Electric Power Company,  16' head.
193,Wisconsin Electric Power Company,  Michigamme Reservoir
193,Wisconsin Electric Power Company,(6) Milwaukee County is a steam utility plant
193,Wisconsin Electric Power Company,  and the operation costs (column H) reflect
193,Wisconsin Electric Power Company,  an allocation of electric related expenses
193,Wisconsin Electric Power Company,  which includes fuel.
193,Wisconsin Electric Power Company,(7) Sturgeon tanken out of service Dec. 2004
193,Wisconsin Electric Power Company,Blue Sky Green Field
193,Wisconsin Electric Power Company,Glacier Hills
193,Wisconsin Electric Power Company,Montfort
193,Wisconsin Electric Power Company, 16' head.
193,Wisconsin Electric Power Company, and the operation costs (column H) reflect
193,Wisconsin Electric Power Company, which includes fuel.
193,Wisconsin Electric Power Company,(7) Montfort Wind Farm was purchased Dec. 2012.
193,Wisconsin Electric Power Company,Montfort (7)
193,Wisconsin Electric Power Company,Glaier Hills
193,Wisconsin Electric Power Company,PEAVY FALLS
193,Wisconsin Electric Power Company,BIG QUINNESEC
193,Wisconsin Electric Power Company,Not Applicable
194,Wisconsin Power and Light Company,Blackhawk Unit 3
194,Wisconsin Power and Light Company,Blackhawk Unit 4
194,Wisconsin Power and Light Company,Blackhawk
194,Wisconsin Power and Light Company,Columbia I (All)
194,Wisconsin Power and Light Company,Columbia II (All)
194,Wisconsin Power and Light Company,Columbia Energy Ctr
194,Wisconsin Power and Light Company,Columbia I (WPL)
194,Wisconsin Power and Light Company,Columbia II (WPL)
194,Wisconsin Power and Light Company,Edgewater Unit 3
194,Wisconsin Power and Light Company,Edgewater Unit4(All)
194,Wisconsin Power and Light Company,Edgewater Unit4(WPL)
194,Wisconsin Power and Light Company,Edgewater Unit5(All)
194,Wisconsin Power and Light Company,Edgewater Unit5(WPL)
194,Wisconsin Power and Light Company,Nelson Dewey Unit 1
194,Wisconsin Power and Light Company,Nelson Dewey Unit 2
194,Wisconsin Power and Light Company,Nelson Dewey 1 and 2
194,Wisconsin Power and Light Company,Rock River Unit 1
194,Wisconsin Power and Light Company,Rock River Unit 2
194,Wisconsin Power and Light Company,Rock River Units 1&2
194,Wisconsin Power and Light Company,Rock River Unit 3
194,Wisconsin Power and Light Company,Rock River Unit 4
194,Wisconsin Power and Light Company,Rock River Unit 5
194,Wisconsin Power and Light Company,Rock River Unit 6
194,Wisconsin Power and Light Company,Rock River Units 5&6
194,Wisconsin Power and Light Company,Sheepskin
194,Wisconsin Power and Light Company,S Fond du Lac Unit 2
194,Wisconsin Power and Light Company,S Fond du Lac Unit 3
194,Wisconsin Power and Light Company,S Fond du Lac U2&3
194,Wisconsin Power and Light Company,Kewaunee
194,Wisconsin Power and Light Company,S Fond du Lac Unit 1
194,Wisconsin Power and Light Company,S Fond du Lac Unit 4
194,Wisconsin Power and Light Company,S Fond du Lac U1&4
194,Wisconsin Power and Light Company,Sheboygan Falls
194,Wisconsin Power and Light Company,Cedar Ridge
194,Wisconsin Power and Light Company,Neenah
194,Wisconsin Power and Light Company,Bent Tree
194,Wisconsin Power and Light Company,Columbia I&II  (All)
194,Wisconsin Power and Light Company,Columbia I&II (WPL)
194,Wisconsin Power and Light Company,Edgewater Unit 5
194,Wisconsin Power and Light Company,Riverside
194,Wisconsin Power and Light Company,Neenah Unit 1
194,Wisconsin Power and Light Company,Neenah Unit 2
194,Wisconsin Power and Light Company,Sheboygan FallsUnit1
194,Wisconsin Power and Light Company,Sheboygan FallsUnit2
194,Wisconsin Power and Light Company,Riverside 1
194,Wisconsin Power and Light Company,Riverside 2
194,Wisconsin Power and Light Company,Riverside 3
194,Wisconsin Power and Light Company,Berlin
194,Wisconsin Power and Light Company,Deer Ridge Dairy
194,Wisconsin Power and Light Company,Double S Dairy
194,Wisconsin Power and Light Company,Sauk County Landfill
194,Wisconsin Power and Light Company,Landfill:
194,Wisconsin Power and Light Company,Glacier Ridge Landfill
194,Wisconsin Power and Light Company,Sheboygan Waste Treatment
194,Wisconsin Power and Light Company,Prairie du Sac
194,Wisconsin Power and Light Company,Kilbourn
195,Wisconsin Public Service Corporation,Pulliam 3
195,Wisconsin Public Service Corporation,Pulliam 4
195,Wisconsin Public Service Corporation,Pulliam 5
195,Wisconsin Public Service Corporation,Pulliam 6
195,Wisconsin Public Service Corporation,Pulliam 7
195,Wisconsin Public Service Corporation,Pulliam 8
195,Wisconsin Public Service Corporation,Pulliam-Common
195,Wisconsin Public Service Corporation,Total-Pulliam
195,Wisconsin Public Service Corporation,Weston 1
195,Wisconsin Public Service Corporation,Weston 2
195,Wisconsin Public Service Corporation,Weston 3
195,Wisconsin Public Service Corporation,Weston-Common
195,Wisconsin Public Service Corporation,Plant Total-Weston
195,Wisconsin Public Service Corporation,Kewaunee-Total
195,Wisconsin Public Service Corporation,Kew-WPS
195,Wisconsin Public Service Corporation,Columbia 1 & 2
195,Wisconsin Public Service Corporation,Edgewater 4
195,Wisconsin Public Service Corporation,"Weston W31, W32"
195,Wisconsin Public Service Corporation,"W Marinette M31, M32"
195,Wisconsin Public Service Corporation,W MarinetteM33-Total
195,Wisconsin Public Service Corporation,W Marinette M33-WPS
195,Wisconsin Public Service Corporation,De Pere Energy Centr
195,Wisconsin Public Service Corporation,Pulliam 31
195,Wisconsin Public Service Corporation,Weston 4 (WPS Share)
195,Wisconsin Public Service Corporation,Weston 4 (Total)
195,Wisconsin Public Service Corporation,DePere Energy Center
195,Wisconsin Public Service Corporation,Total - Pulliam
195,Wisconsin Public Service Corporation,W Marinette M33
195,Wisconsin Public Service Corporation,"W Mari M31, M32, M33"
195,Wisconsin Public Service Corporation,Fox Energy Center
195,Wisconsin Public Service Corporation,HYDRO:                  LIC PROJECT NO.
195,Wisconsin Public Service Corporation,Caldron Falls          2525
195,Wisconsin Public Service Corporation,High Falls                2595
195,Wisconsin Public Service Corporation,Johnson Falls         2522
195,Wisconsin Public Service Corporation,Sandstone Rapids  2546
195,Wisconsin Public Service Corporation,Potato Rapids         2560
195,Wisconsin Public Service Corporation,Peshtigo                   2581
195,Wisconsin Public Service Corporation,Otter Rapids          1957
195,Wisconsin Public Service Corporation,Hat Rapids             *
195,Wisconsin Public Service Corporation,Tomahawk            1940
195,Wisconsin Public Service Corporation,Alexander             1979
195,Wisconsin Public Service Corporation,Merrill                    **
195,Wisconsin Public Service Corporation,Wausau                1999
195,Wisconsin Public Service Corporation,Jersey                  2476
195,Wisconsin Public Service Corporation,Grand Rapids       2433
195,Wisconsin Public Service Corporation,TOTAL HYDRO
195,Wisconsin Public Service Corporation,INTERNAL COMBUSTION
195,Wisconsin Public Service Corporation,Eagle River
195,Wisconsin Public Service Corporation,Oneida Casino
195,Wisconsin Public Service Corporation,TOTAL INTERNAL  COMBUSTION
195,Wisconsin Public Service Corporation,WIND TURBINES
195,Wisconsin Public Service Corporation,Lincoln Turbines
195,Wisconsin Public Service Corporation,Glenmore Turbines
195,Wisconsin Public Service Corporation,*   License surrendered August 1982.
195,Wisconsin Public Service Corporation,TOTAL WIND
195,Wisconsin Public Service Corporation,** License surrendered December 1981.
195,Wisconsin Public Service Corporation,Caldron Falls           2525
195,Wisconsin Public Service Corporation,Peshtigo                 2581
195,Wisconsin Public Service Corporation,Hat Rapids                  *
195,Wisconsin Public Service Corporation,Merrill                         **
195,Wisconsin Public Service Corporation,Caldron Falls            2525
195,Wisconsin Public Service Corporation,High Falls                 2595
195,Wisconsin Public Service Corporation,Johnson Falls           2522
195,Wisconsin Public Service Corporation,Sandstone Rapids    2546
195,Wisconsin Public Service Corporation,Potato Rapids           2560
195,Wisconsin Public Service Corporation,Otter Rapids             1957
195,Wisconsin Public Service Corporation,Tomahawk               1940
195,Wisconsin Public Service Corporation,Alexander                 1979
195,Wisconsin Public Service Corporation,Wausau                    1999
195,Wisconsin Public Service Corporation,Jersey                      2476
195,Wisconsin Public Service Corporation,Grand Rapids           2433
195,Wisconsin Public Service Corporation,TOTAL INTERNAL COMBUSTION
195,Wisconsin Public Service Corporation,Crane Creek
195,Wisconsin Public Service Corporation,TOTAL WIND TURBINES
195,Wisconsin Public Service Corporation,Grandfather Falls
195,Wisconsin Public Service Corporation,None
196,Wisconsin River Power Company,Juneau County 31
196,Wisconsin River Power Company,None
196,Wisconsin River Power Company,None.
196,Wisconsin River Power Company,Petenwell
196,Wisconsin River Power Company,Castle Rock
199,York Haven Power Company,York - Haven
202,"Chugach Electric Association, Inc.",Bernice Lake
202,"Chugach Electric Association, Inc.",International
202,"Chugach Electric Association, Inc.",Beluga
202,"Chugach Electric Association, Inc.",South Central Power
202,"Chugach Electric Association, Inc.",Southcentral Power
202,"Chugach Electric Association, Inc.",Distributed Generation
202,"Chugach Electric Association, Inc.",Cooper Lake
202,"Chugach Electric Association, Inc.",Eklutna
203,"East Texas Electric Cooperative, Inc.",Independence 2
203,"East Texas Electric Cooperative, Inc.",Nelson 6
203,"East Texas Electric Cooperative, Inc.",Harrison County
203,"East Texas Electric Cooperative, Inc.",Warren
210,MidAmerican Energy Company,Council Bluffs
210,MidAmerican Energy Company,Neal
210,MidAmerican Energy Company,Riverside
210,MidAmerican Energy Company,Ottumwa
210,MidAmerican Energy Company,Louisa
210,MidAmerican Energy Company,River Hills
210,MidAmerican Energy Company,Sycamore
210,MidAmerican Energy Company,Pleasant Hill
210,MidAmerican Energy Company,Electrifarm
210,MidAmerican Energy Company,Merle Parr
210,MidAmerican Energy Company,Moline
210,MidAmerican Energy Company,Coralville
210,MidAmerican Energy Company,Quad-Cities
210,MidAmerican Energy Company,Greater DM Energy
210,MidAmerican Energy Company,"Walter Scott, Jr. EC"
210,MidAmerican Energy Company,Syacmore
210,MidAmerican Energy Company,Walter Scott #3
210,MidAmerican Energy Company,Neal #3
210,MidAmerican Energy Company,Neal #4
210,MidAmerican Energy Company,Walter Scott #1
210,MidAmerican Energy Company,Walter Scott #2
210,MidAmerican Energy Company,Neal #1
210,MidAmerican Energy Company,Neal #2
210,MidAmerican Energy Company,Merl Parr
210,MidAmerican Energy Company,Moine
210,MidAmerican Energy Company,Walter Scott #4
210,MidAmerican Energy Company,Greater Des Moine
210,MidAmerican Energy Company,Moline Conventional Hydro (4 units @ 900KW each)
210,MidAmerican Energy Company,  (Amounts are for the total of all 4 units)
210,MidAmerican Energy Company,Portable Power Modules (28 units @ 2 MW each)
210,MidAmerican Energy Company,  (Amounts are for the total of all 28 units)
210,MidAmerican Energy Company,Intrepid Wind Farm (107 units @ 1.5 MW each)
210,MidAmerican Energy Company,  (Amounts are for the total of all 107 units)
210,MidAmerican Energy Company,Intrepid Wind Farm (107 units @ 1.5 MW each &
210,MidAmerican Energy Company,   15 units @ 1 MW each)
210,MidAmerican Energy Company,  (Amounts are for the total of all 122 units)
210,MidAmerican Energy Company,Century Wind Farm (100 units @ 1.5 MW each &
210,MidAmerican Energy Company,    35 units @ 1 MW each)
210,MidAmerican Energy Company,(Amounts are for the total of all 135 units)
210,MidAmerican Energy Company,  (Amounts are for the total of all 135 units)
210,MidAmerican Energy Company,Victory Wind Farm (66 units @1.5 MW each)
210,MidAmerican Energy Company,  (Amounts are for the total of all 66 units)
210,MidAmerican Energy Company,Century Wind Farm (103 units @ 1.5 MW each &
210,MidAmerican Energy Company,State Fair Wind Turbine (1 unit @ MW each)
210,MidAmerican Energy Company,Pomeroy Wind Farm (131 units @ 1.5 each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 131 units)
210,MidAmerican Energy Company,Century Wind Farm (110 units @ 1.5 MW each &
210,MidAmerican Energy Company,  (Amounts are for the total of all 145 units)
210,MidAmerican Energy Company,State Fair Wind Turbine (1 unit @ .5 MW each)
210,MidAmerican Energy Company,Pomeroy Wind Farm (171 units @ 1.5 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 171 units)
210,MidAmerican Energy Company,Charles City Wind Farm (50 units @ 1.5 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 50 units)
210,MidAmerican Energy Company,Adair Wind Farm (76 units @ 2.3 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 76 units)
210,MidAmerican Energy Company,Carroll Wind Farm (100 units @ 1.5 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 100 units)
210,MidAmerican Energy Company,Walnut Wind Farm (102 units @ 1.5 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 102 units)
210,MidAmerican Energy Company,Pomeroy Wind Farm (171 units @ 1.5 MW each &
210,MidAmerican Energy Company,   13 units @ 2.3 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 184 units)
210,MidAmerican Energy Company,Rolling Hills Wind Farm (193 units @ 2.3MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 193 units)
210,MidAmerican Energy Company,Laurel Wind Farm (52 units @ 2.3 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 52 units)
210,MidAmerican Energy Company,Eclipse Wind Farm (87 units @ 2.3 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 87 units)
210,MidAmerican Energy Company,Morning Light Wind Farm (44 units @ 2.3 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 44 units)
210,MidAmerican Energy Company,Vienna Wind Farm (45 units @ 2.346 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 45 units)
210,MidAmerican Energy Company,Vienna Wind Farm (64 units @ 2.346 MW each)
210,MidAmerican Energy Company,   (Amounts are for the total of all 64 units)
210,MidAmerican Energy Company,Lundgren Wind Farm (107 units @ 2.346 MW each)
210,MidAmerican Energy Company,Macksburg Wind Farm (51 units @ 2.346 MW each)
210,MidAmerican Energy Company,Wellsburg Wind Farm (60 units @ 2.346
210,MidAmerican Energy Company,(Amounts are for the total of all 51 units)
210,MidAmerican Energy Company,(Amounts are for the total of all 60 units)
210,MidAmerican Energy Company,Highland Wind Farm (214 units @ 2.346 MW each)
210,MidAmerican Energy Company,(Amounts are for the total of all 214 units)
210,MidAmerican Energy Company,(Amounts are for the total of all 107 units)
210,MidAmerican Energy Company,Adams Wind Farm (40 units @ 2.415 MW each &
210,MidAmerican Energy Company,4 units @ 2.346 MW each)
210,MidAmerican Energy Company,(Amounts are for the total of all 44 units)
211,"Black Creek Hydro, Inc.",NONE
211,"Black Creek Hydro, Inc.",None
211,"Black Creek Hydro, Inc.",Black Creek Hydroelectric Project
211,"Black Creek Hydro, Inc.",    NONE
213,Midwest Energy Inc.,Colby GT
213,Midwest Energy Inc.,Great Bend
213,Midwest Energy Inc.,Goodman Energy Ctr
213,Midwest Energy Inc.,Bird City
213,Midwest Energy Inc.,Internal Combustion
213,Midwest Energy Inc.,  Ellis
213,Midwest Energy Inc.,  Bird City
213,Midwest Energy Inc.,Total
221,"Soyland Power Cooperative, Inc",Alsey Comb. Turb. #1
221,"Soyland Power Cooperative, Inc",Alsey Comb. Turb. #2
221,"Soyland Power Cooperative, Inc",Alsey Comb. Turb. #3
221,"Soyland Power Cooperative, Inc",Alsey Comb. Turb. #4
221,"Soyland Power Cooperative, Inc",Alsey Comb. Turb. #5
221,"Soyland Power Cooperative, Inc",Pearl Power Plant
221,"Soyland Power Cooperative, Inc",Pearl Combustion Turbine
221,"Soyland Power Cooperative, Inc",Pittsfield Diesel Gen.
226,Deseret Generation & Transmission Cooperative,Hunter II
226,Deseret Generation & Transmission Cooperative,Bonanza
226,Deseret Generation & Transmission Cooperative,Hunter II(DGT Share)
226,Deseret Generation & Transmission Cooperative,Bonanza (DGT Share)
226,Deseret Generation & Transmission Cooperative,Hunter II (DGT Share
227,"Wolverine Power Supply Cooperative, Inc.",Campbell #3
227,"Wolverine Power Supply Cooperative, Inc.",Hersey
227,"Wolverine Power Supply Cooperative, Inc.",Tower Diesel
227,"Wolverine Power Supply Cooperative, Inc.",Burnips
227,"Wolverine Power Supply Cooperative, Inc.",Vestaburg
227,"Wolverine Power Supply Cooperative, Inc.",Gaylord
227,"Wolverine Power Supply Cooperative, Inc.",Tower
227,"Wolverine Power Supply Cooperative, Inc.",Sumpter
227,"Wolverine Power Supply Cooperative, Inc.",Advance
230,"Hermiston Generating Company, L.P.",Hermiston Generating
244,Smarr EMC,Smarr Energy
244,Smarr EMC,Sewell Creek
245,"Buckeye Power, Inc.",Cardinal
245,"Buckeye Power, Inc.",Cardinal / Buckeye
245,"Buckeye Power, Inc.",Cardinal - Total
245,"Buckeye Power, Inc.",Cardinal - Buckeye
245,"Buckeye Power, Inc.",Greenville
262,"Midwest Electric Power, Inc",Joppa Gas Turbines
262,"Midwest Electric Power, Inc",Jobba 6B
264,Wells Rural Electric Company,         Trout Creek Hydro
266,Ameren Energy Generating Company,Newton
266,Ameren Energy Generating Company,Coffeen
266,Ameren Energy Generating Company,Meredosia
266,Ameren Energy Generating Company,Grand Tower
266,Ameren Energy Generating Company,Elgin
266,Ameren Energy Generating Company,Pickneyville
266,Ameren Energy Generating Company,Gibson City
266,Ameren Energy Generating Company,Joppa
266,Ameren Energy Generating Company,Hutsonville
266,Ameren Energy Generating Company,Kinmundy
266,Ameren Energy Generating Company,Columbia
266,Ameren Energy Generating Company,Joppa 7B
266,Ameren Energy Generating Company,Internal Combustion Auxiliary
266,Ameren Energy Generating Company,Generator - Hutsonville
266,Ameren Energy Generating Company,Not applicable
266,Ameren Energy Generating Company,None
269,Golden State Water Company,Bear Valley Power Plant
269,Golden State Water Company,N/A
270,PSEG Fossil LLC,Bayonne (GT)
270,PSEG Fossil LLC,Bergen (GT)
270,PSEG Fossil LLC,Burlington (Steam)
270,PSEG Fossil LLC,Burlington (GT)
270,PSEG Fossil LLC,Edison (GT)
270,PSEG Fossil LLC,Essex (GT)
270,PSEG Fossil LLC,Hudson (Steam)
270,PSEG Fossil LLC,Hudson (GT)
270,PSEG Fossil LLC,Kearny (Steam)
270,PSEG Fossil LLC,Kearny (GT)
270,PSEG Fossil LLC,Linden (Steam)
270,PSEG Fossil LLC,Linden (GT)
270,PSEG Fossil LLC,Mercer (Steam)
270,PSEG Fossil LLC,Mercer (Comb. Turb.)
270,PSEG Fossil LLC,Nat'l Pk (Comb Turb)
270,PSEG Fossil LLC,Sewaren (Steam)
270,PSEG Fossil LLC,Sewaren (Comb Turb)
270,PSEG Fossil LLC,Conemaugh (Steam)
270,PSEG Fossil LLC,Conemaugh (Int Comb)
270,PSEG Fossil LLC,Keystone (Steam)
270,PSEG Fossil LLC,Keystone (Int Comb.)
270,PSEG Fossil LLC,Steam-Indirect Chgs.
270,PSEG Fossil LLC,Not Applicable.
270,PSEG Fossil LLC,Yards Creek
271,PSEG Nuclear LLC,Salem
271,PSEG Nuclear LLC,Hope Creek
271,PSEG Nuclear LLC,Peach Bottom
271,PSEG Nuclear LLC,Not Applicable.
272,PSEG Energy Resources & Trade LLC,Bayone (GT)
272,PSEG Energy Resources & Trade LLC,Bergen (GT)
272,PSEG Energy Resources & Trade LLC,Burlington (S)
272,PSEG Energy Resources & Trade LLC,Burlington (GT)
272,PSEG Energy Resources & Trade LLC,Edison (GT)
272,PSEG Energy Resources & Trade LLC,Essex (GT)
272,PSEG Energy Resources & Trade LLC,Hudson (S)
272,PSEG Energy Resources & Trade LLC,Hudson (GT)
272,PSEG Energy Resources & Trade LLC,Kearny (S)
272,PSEG Energy Resources & Trade LLC,Kearny (GT)
272,PSEG Energy Resources & Trade LLC,Linden (S)
272,PSEG Energy Resources & Trade LLC,Linden (GT)
272,PSEG Energy Resources & Trade LLC,Mercer (S)
272,PSEG Energy Resources & Trade LLC,Mercer (CT)
272,PSEG Energy Resources & Trade LLC,National Park (CT)
272,PSEG Energy Resources & Trade LLC,Sewaren (S)
272,PSEG Energy Resources & Trade LLC,Sewaren (GT)
272,PSEG Energy Resources & Trade LLC,Conemaugh (S)
272,PSEG Energy Resources & Trade LLC,Conemaugh (GT)
272,PSEG Energy Resources & Trade LLC,Keystone (S)
272,PSEG Energy Resources & Trade LLC,Keystone (Intn Com)
272,PSEG Energy Resources & Trade LLC,Steam-Indirect
272,PSEG Energy Resources & Trade LLC,Albany
272,PSEG Energy Resources & Trade LLC,Bridgeport
272,PSEG Energy Resources & Trade LLC,New Haven
272,PSEG Energy Resources & Trade LLC,Waterford
272,PSEG Energy Resources & Trade LLC,Bethlehem Energy Ctr
272,PSEG Energy Resources & Trade LLC,Lawrenceburg
272,PSEG Energy Resources & Trade LLC,Not Applicable.
276,"Westar Generating, Inc.",State Line
276,"Westar Generating, Inc.",State Line  (40%)
276,"Westar Generating, Inc.",State Line (40%)
277,The Walton E.M.C.,D. R. Lee
281,Interstate Power and Light Company,DAEC 70%
281,Interstate Power and Light Company,DAEC 100%
281,Interstate Power and Light Company,Prairie Creek 123
281,Interstate Power and Light Company,Prairie Creek 4
281,Interstate Power and Light Company,Red Cedar
281,Interstate Power and Light Company,Sixth Street
281,Interstate Power and Light Company,Emery
281,Interstate Power and Light Company,Sutherland
281,Interstate Power and Light Company,Marshalltown
281,Interstate Power and Light Company,Ottumwa
281,Interstate Power and Light Company,George Neal #3
281,Interstate Power and Light Company,Grinnell
281,Interstate Power and Light Company,Centerville
281,Interstate Power and Light Company,Burlington
281,Interstate Power and Light Company,Burlington CT
281,Interstate Power and Light Company,Agency Street
281,Interstate Power and Light Company,M. L. Kapp
281,Interstate Power and Light Company,Dubuque
281,Interstate Power and Light Company,Lansing
281,Interstate Power and Light Company,Fox Lake
281,Interstate Power and Light Company,George Neal #4
281,Interstate Power and Light Company,Louisa
281,Interstate Power and Light Company,Montgomery
281,Interstate Power and Light Company,Lime Creek
281,Interstate Power and Light Company,George Neal # 3
