report_year,respondent_id,record_number,plant_name,nice_plant_name,kind_of_plant,ferc_license,yr_constructed,capacity_rating,net_demand,net_generation,plant_cost,plant_cost_mw,operation,expns_fuel,expns_maint,kind_of_fuel,fuel_cost
2004,122,15,Old Faithful,Yellowstone Park Old Faithful,internal_combustion,,1979,2,0,145,659402,329701,5657,31491,23503,Oil,0
2004,122,16,Tower Falls,Yellowstone Park Tower Falls,internal_combustion,,1886,1,0,9,82642,82642,339,1887,1408,Oil,0
2004,122,17,Grant Village,Yellowstone Park Grant Village,internal_combustion,,1993,3.2,0,210,1466575,458305,8158,45408,33890,Oil,0
2004,122,19,Total Yellowstone,,,,,0,0,545,2666716,0,21189,117944,88026,,0
2004,122,21,Grand Total,,,,,0,0,420,0,0,0,0,0,,0
2004,122,46,               Total,,,,,0,0,0,0,0,0,0,0,,0
2004,123,1,DIESEL,,,,,0,0,0,0,0,0,0,0,,0
2004,123,2,FREDERIC,,internal_combustion,,1947,13.8,14.2,50,2393347,173431,57143,4630,25913,#2 DIESEL,0
2004,123,3,GRANTSBURG,,internal_combustion,,1960,4.79,4.3,28,753460,157299,45350,6236,8290,#2 DIESEL,0
2004,123,4,DANBURY,,internal_combustion,,1966,1.2,0.5,2,245864,204887,12674,90,667,#2 DIESEL,0
2004,123,5,DANBURY COMBUSTION TURBINE,,diesel_turbine,,1981,6.75,6.2,8,1936443,286880,4432,2993,7462,#1 DIESEL,0
2004,132,1,Hydro:,,,,,0,0,0,0,0,0,0,0,,0
2004,132,2,Hoot Lake,,hydro,,1914,1,0.8,3123920,562931,712571,8120,0,5487,-,0
2004,132,3,Wright,,hydro,,1922,0.4,0.5,2629489,665685,1331370,13390,0,25036,-,0
2004,132,4,Pisgah,,hydro,,1917,0.52,0.7,3848321,280847,359559,14841,0,17722,-,0
2004,132,5,Dayton Hollow,,hydro,,1909,0.97,1,6797033,447780,439000,17186,0,11757,-,0
2004,132,6,Taplin Gorge,,hydro,,1925,0.56,0.5,3558186,634110,1219442,12439,0,11092,-,0
2004,132,7,Bemidji,,hydro,,-,0.74,0.8,732563,547437,692958,29957,0,73663,-,0
2004,132,9,Internal Combustion:,,,,,0,0,0,0,0,0,0,0,,0
2004,132,10,Fergus Control Center,,internal_combustion,,1995,1.83,2.1,22952,591638,281732,184,0,9057,Oil,0
2004,133,1,SMALL HYDROELECTRIC PLANTS:,,,,,0,0,0,0,0,0,0,0,,0
2004,133,2,Alta FERC No.2310,Alta,hydro,2310,1902,2,1.2,4334,5594565,2797283,302162,58128,187441,Water,0
2004,133,3,Centerville FERC No.803,Centerville,hydro,803,1904,6.4,6.4,29429,12775495,1996171,282260,5039,341165,Water,0
2004,133,4,Chili Bar FERC No.2155,Chili Bar,hydro,2155,1965,7.02,7,26087,7238915,1031184,282913,7485,208529,Water,0
2004,133,5,Coal Canyon,,hydro,,1907,1,0.9,0,3281294,3281294,101870,676,102039,Water,0
2004,133,6,Cow Creek FERC No.606,Cow Creek,hydro,606,1907,1.44,1.8,10772,2991818,2077651,129285,538,87843,Water,0
2004,133,7,Crane Valley FERC No.1354,Crane Valley,hydro,1354,1919,0.99,0.9,2343,4735713,4783548,166314,2488,283061,Water,0
2004,133,8,Deer Creek FERC No.2310,Deer Creek,hydro,2310,1908,5.5,5.7,21600,36971943,6722171,181302,6100,855914,Water,0
2004,133,9,Hamilton Branch,,hydro,,1921,5.39,4.8,20047,5171697,959499,177740,3748,221677,Water,0
2004,133,10,Inskip FERC No.1121,Inskip,hydro,1121,1979,7.65,8,51112,13573391,1774299,242210,2534,168353,Water,0
2004,133,11,Kern Canyon FERC No. 178,Kern Canyon,hydro,178,1921,9.54,11.5,55744,6528426,684321,197322,20459,305295,Water,0
2004,133,12,Kilarc FERC No.606,Kilcarc,hydro,606,1904,3,2,17592,4088221,1362740,155052,1024,89516,Water,0
2004,133,13,Lime Saddle,,hydro,,1906,2,2,5925,8387796,4193898,168289,1598,318658,Water,0
2004,133,14,Merced Falls FERC No.2467,Merced Falls,hydro,2467,1930,3.44,3.5,11487,2705904,786600,74092,1594,259585,Water,0
2004,133,15,Oak Flat FERC No.2105,Oak Flat,hydro,2105,1985,1.4,1.3,6271,7166559,5118971,62154,1045,22457,Water,0
2004,133,16,Phoenix FERC No.1061,Phoenix,hydro,1061,1940,1.6,2,10498,7879178,4924486,242255,911,760103,Water,0
2004,133,17,Potter Valley FERC No.77,Potter Valley,hydro,77,1910,9.46,9.2,43915,24985049,2641126,669530,0,918770,Water,0
2004,133,18,San Joaquin No. 1-A FERC No.1354,San Joaquin No. 1,hydro,1354,1919,0.42,0.4,993,2386011,5680979,40188,1102,85527,Water,0
2004,133,19,San Joaquin No. 2 FERC No.1354,San Joaquin No. 2,hydro,1354,1917,2.88,3.2,8814,4946638,1717583,193154,8837,246840,Water,0
2004,133,20,San Joaquin No. 3 FERC No.1354,San Joaquin No. 3,hydro,1354,1923,4,4.2,11493,5624147,1406037,240697,11595,348461,Water,0
2004,133,21,South FERC No.1121,South,hydro,1121,1979,6.75,7,53556,14502387,2148502,213416,2201,178835,Water,0
2004,133,22,Spaulding No. 1 FERC No.2310,Spaulding No. 1,hydro,2310,1928,7.04,7,32137,3976781,564884,185389,7485,267693,Water,0
2004,133,23,Spaulding No. 2 FERC No.2310,Spaulding No. 2,hydro,2310,1928,3.7,4.4,9195,1482742,400741,161122,4715,399546,Water,0
2004,133,24,Spaulding No. 3 FERC No.2310,Spaulding No. 3,hydro,2310,1929,6.61,5.8,29231,5856273,885972,173724,6212,151593,Water,0
2004,133,25,Spring Gap FERC No.2130,Spring Gap,hydro,2130,1921,6,7,37514,4946775,824463,238395,3189,317221,Water,0
2004,133,26,Toadtown FERC No.803,Toadtown,hydro,803,1986,1.8,1.5,5815,5850179,3250099,87124,1106,60411,Water,0
2004,133,27,Tule FERC No.1333,Tule,hydro,1333,1914,4.5,6.4,17084,3969210,882047,181688,1515,155653,Water,0
2004,133,28,Volta No.1 FERC No.1121,Volta No. 1,hydro,1121,1980,8.55,9,50290,12411980,1451694,303545,2841,307241,Water,0
2004,133,29,Volta No.2 FERC No.1121,Volta No. 2,hydro,1121,1981,0.95,0.9,5940,2661668,2801756,96614,282,30665,Water,0
2004,133,30,Wise II FERC No.2310,Wise II,hydro,2310,1986,2.87,3.1,6392,10915994,3803482,336600,3307,161394,Water,0
2004,133,31,Miscellaneous Minor,,,,,0,0,0,954981,0,10962,0,0,,0
2004,133,33,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2004,133,34,(EMERGENCY STANDBY UNITS),,,,,0,0,0,0,0,0,0,0,,0
2004,133,35,Downieville Diesel Plant,Downieville,internal_combustion,,1966,0.75,0,0,95289,127052,0,0,0,Diesel,0
2004,133,36,Grass Valley Mobile Diesel Generator,Grass Valley,internal_combustion,,1971,0.25,0,0,38497,153988,0,0,0,Diesel,0
2004,133,37,Sierra City Mobile Diesel Generator,Sierra City,internal_combustion,,1972,0.33,0,0,49054,148648,0,0,0,Diesel,0
2004,133,39,   TOTAL,,internal_combustion,,,0,0,585610,234744570,0,5897368,167754,7841486,,0
2004,134,1,Hydro :               Licensed Proj. No.,,,,,0,0,0,0,0,0,0,0,,0
2004,134,2,American Fork                      696,American Fork,hydro,696,1907,0.95,0.9,5520000,2045168,2152808,62468,0,11155,Water,0
2004,134,3,Ashton                                2381,Ashton,hydro,2381,1917,6.85,6.6,31572000,8765854,1279687,305260,0,98825,Water,0
2004,134,4,Upper Beaver                       814,Upper Beaver,hydro,814,1907,2.52,2,5896000,2518404,999367,139293,0,81511,Water,0
2004,134,5,Bend                                   2643,Bend,hydro,2643,1913,1.11,1,2524000,859563,774381,109678,0,1894,Water,0
2004,134,6,Skookumchuck,,hydro,,1990,0.48,0,209000,0,0,-139296,0,-83418,Water,0
2004,134,7,Big Fork                              2652,Big Fork,hydro,2652,1910,4.15,4.2,30084000,5616140,1353287,233709,0,195030,Water,0
2004,134,8,Cline Falls,,hydro,,1943,1,1.1,1795000,301184,301184,31552,0,1612,Water,0
2004,134,9,Condit                                 2342,Condit,hydro,2342,1913,9.6,15,75252000,6886209,717313,279123,0,15182,Water,0
2004,134,10,Cove                                   2401,Cove,hydro,2401,1917,7.5,0,0,2795165,372689,147180,0,22063,Water,0
2004,134,11,Naches Drop,,hydro,,1914,1.4,0,0,2586,1847,42441,0,1825,Water,0
2004,134,12,Eagle Point,,hydro,,1957,2.81,2.8,16872000,1789862,636962,420352,0,46940,Water,0
2004,134,13,Eastside                             2082,Eastside,hydro,2082,1924,3.2,3.2,9425000,1889306,590408,-89092,0,620744,Water,0
2004,134,14,Fall Creek                           2082,Fall Creek,hydro,2082,1903,2.2,2.2,12819000,1052083,478220,74544,0,36145,Water,0
2004,134,15,Fountain Green                10690,Fountain Green,hydro,10690,1922,0.16,0.1,602000,451802,2823763,20795,0,4870,Water,0
2004,134,16,Granite,,hydro,,1896,2,1.6,6251000,4542181,2271091,96333,0,16063,Water,0
2004,134,17,Gunlock                             9281,Gunlock,hydro,9281,1917,0.75,0.5,1143000,597257,796343,71333,0,76114,Water,0
2004,134,18,Last Chance                      4580,Last Chance,hydro,4580,1983,1.73,1.1,1488000,2656187,1535368,109182,0,18539,Water,0
2004,134,19,Naches,,hydro,,1909,6.37,0,0,103987,16324,42441,0,1825,Water,0
2004,134,20,Paris                                    703,Paris,hydro,703,1910,0.72,0.7,1672000,316900,440139,42939,0,13929,Water,0
2004,134,21,Pioneer                              2722,Pioneer,hydro,2722,1897,5,3.8,10209000,9774341,1954868,211948,0,87148,Water,0
2004,134,22,Powerdale                         2659,Powerdale,hydro,2659,1923,6,6,25456000,18855391,3142565,312892,0,93471,Water,0
2004,134,23,Prospect No. 1                   2630,Prospect No. 1,hydro,2630,1912,3.76,3.8,24370000,558478,148531,146188,0,39231,Water,0
2004,134,24,Prospect No. 3                   2337,Prospect No. 3,hydro,2337,1932,7.2,8,38326000,6813505,946320,292608,0,90768,Water,0
2004,134,25,Prospect No. 4                   2630,Prospect No 4,hydro,2630,1944,1,1,3078000,187121,187121,45632,0,45114,Water,0
2004,134,26,Sand Cove                         9281,Sand Cove,hydro,9281,1926,0.8,0.5,1112000,880783,1100979,81556,0,62884,Water,0
2004,134,27,Snake Creek,,hydro,,1910,1.18,0.4,1982000,902741,765035,78913,0,13008,Water,0
2004,134,28,Stairs                                   597,Stairs,hydro,597,1895,1,1.4,5146000,1179486,1179486,79604,0,6590,Water,0
2004,134,29,St. Anthony                        2381,St. Anthony,hydro,2381,1915,0.5,0,-12000,1330382,2660764,42752,0,1380,Water,0
2004,134,30,Veyo                                  9281,Veyo,hydro,9281,1920,0.5,0.3,526000,731669,1463338,84323,0,8963,Water,0
2004,134,31,Viva Naughton                   6509,Viva Naughton,hydro,6509,1986,0.74,0,-112000,1158482,1565516,8,0,11958,Water,0
2004,134,32,Wallowa Falls                      308,Wallowa Falls,hydro,308,1921,1.1,1.1,7198000,2761267,2510243,18866,0,13861,Water,0
2004,134,33,Weber                                1744,Weber,hydro,1744,1911,3.85,3.8,12604000,2726061,708068,168796,0,44834,Water,0
2004,134,34,West Side                          2082,West Side,hydro,2082,1908,0.6,0.6,933000,351583,585972,20410,0,13994,Water,0
2004,134,35,Keno Regulating Dam        2082,Keno Regulating Dam,hydro,2082,,0,0,0,7473825,0,5374,0,2817,,0
2004,134,36,Upper Klamath Lake          2082,Upper Klamath Lake,hydro,2082,,0,0,0,4976443,0,32466,0,70625,,0
2004,134,37,North Umpqua                   1927,North Umpqua,hydro,1927,,0,0,0,9672911,0,0,0,0,,0
2004,134,39,Pumping Plant:,,,,,0,0,0,0,0,0,0,0,,0
2004,134,40,Lifton,,pumped_hydro,,1917,0,0,-3253000,11298828,0,267279,0,183704,Water,0
2004,134,42,Wind Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2004,134,43,Foote Creek Wind Farm,,wind,,1998,32.62,32,103892000,36266842,1111798,1895320,0,0,Wind,0
2004,141,1,Maclaren,,internal_combustion,,1999,0.5,0.4,6,103262,206524,13043,804,7799,diesel-low s,825
2004,141,2,Oregon Military Dept/A.F.R.C,,internal_combustion,,2001,1.6,1.6,27,164090,102556,23711,4790,10423,diesel-low s,754
2004,141,3,Tek Systems (Fortix),,internal_combustion,,2002,1.2,1.1,14,204446,170372,7119,2005,7038,diesel-low s,739
2004,141,4,US Bank Corp Columbia Center,,internal_combustion,,2001,6.4,5.8,70,432351,67555,159939,9435,27893,diesel-low s,721
2004,141,5,Providence Business Center,,internal_combustion,,2004,2.15,1.8,20,385870,179474,18217,3339,2338,diesel-low s,1039
2004,141,6,Portland State University,,internal_combustion,,2004,2.5,2.8,0,260473,0,0,0,0,diesel-low s,0
2004,144,1,Internal Combustion,,,,,0,0,0,0,0,0,0,0,,0
2004,144,3,Wabash River Peaking Units,,internal_combustion,,1967,8,10,742000,764844,95606,0,65442,16398,Oil,8
2004,145,1,Hydro:,,,,,0,0,0,0,0,0,0,0,,0
2004,145,2,Ames FERC No. 400,Ames,hydro,400,1906,3.6,3.8,13302000,5568426,1546785,66959,0,106995,Hydro,0
2004,145,3,Georgetown FERC No. 2187,Georgetown,hydro,2187,1893,1.44,1.2,2948000,5616106,3900074,15843,0,92921,Hydro,0
2004,145,4,Palisade,,hydro,,1932,3,1.7,10414000,127728,42576,74243,5766,43852,Hydro,0
2004,145,5,Salida FERC No. 2275,Salida,hydro,2275,1905,1.31,1.4,5309000,1638174,1250514,51325,14535,40880,Hydro,0
2004,145,6,Tacoma FERC No. 400,Tacoma,hydro,400,1905,8,8.5,26588000,6274315,784289,139171,-66338,157064,Hydro,0
2004,145,8,Wind Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2004,145,9,Ponnequin,,wind,,1999,26.4,0,53660000,31623422,1197857,0,0,0,Wind,0
2004,145,13,Diesel:,,,,,0,0,0,0,0,0,0,0,,0
2004,145,14,Cherokee,,internal_combustion,,1967,5.5,5.5,0,0,0,0,0,0,Diesel,0
2004,146,1,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2004,146,2,   Ayers Island        #2456,Ayers Island,hydro,2456,1925,8.4,8.9,38380932,4301862,512126,260127,0,163837,N/A,0
2004,146,3,   Canaan                #7528,Canaan,hydro,7528,1928,1.1,1.1,6938722,1051946,956315,131122,0,98558,N/A,0
2004,146,4,   Eastman Falls      #2457,Eastman Falls,hydro,2457,1912,6.4,5.7,24105320,8678402,1356000,140391,0,177579,N/A,0
2004,146,5,   Gorham               #2288,Gorham,hydro,2288,1909,2.2,2,12881400,1762003,800910,184204,0,101034,N/A,0
2004,146,6,   Hooksett             #1913,Hooksett,hydro,1913,1927,1.6,1.9,9942640,1021979,638737,58065,0,57272,N/A,0
2004,146,7,   Jackman,,hydro,,1925,3.2,3.6,9850030,2400021,750007,76588,0,492095,N/A,0
2004,146,9,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2004,146,10, Swans Falls Diesel,,internal_combustion,,1948,3,0,0,0,0,0,0,0,Oil,0
2004,147,1,None,,,,,0,0,0,0,0,0,0,0,,0
2004,148,1,Internal Conbustion:,,,,,0,0,0,0,0,0,0,0,,0
2004,148,3,Tulsa Diesel,,internal_combustion,,1967,8.25,0,44,678776,82276,0,5054,0,Oil,802
2004,148,4,Riverside Diesel,,internal_combustion,,1976,2.75,0,58,523202,190255,0,1772,0,Oil,603
2004,148,5,Northeastern 1&2 Diesel,,internal_combustion,,1968,2.75,0,5,372492,135452,0,13798,0,Oil,759
2004,148,6,Northeastern 3&4 Diesel,,internal_combustion,,1980,1.2,0,16,437950,364958,0,1203,0,Oil,735
2004,148,7,Weleetka Diesel,,internal_combustion,,1963,4,0,76,716464,179116,0,4290,0,Oil,561
2004,148,8,Comanche Diesel,,internal_combustion,,1962,4,0,59,775321,193830,0,9836,0,Oil,826
2004,148,9,Southwestern Diesel,,internal_combustion,,1962,2,0,13,279536,139768,0,-6043,0,Oil,693
2004,148,14,Note: Operation and Maintenance expenses,,,,,0,0,0,0,0,0,0,0,,0
2004,148,15,are immaterial in nature and are no longer,,,,,0,0,0,0,0,0,0,0,,0
2004,148,16,available for specific diesel unit.,,,,,0,0,0,0,0,0,0,0,,0
2004,149,1,Not Applicable.,,,,,0,0,0,0,0,0,0,0,,0
2004,150,1,HYDRO,,,,,0,0,0,0,0,0,0,0,,0
2004,150,3,   Skookumchuck,,hydro,,1990,0.7,0,0,0,0,0,0,0,Run-of-River,0
2004,150,5,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2004,150,6,   Crystal Mountain,,internal_combustion,,1969,2.75,0,18,593214,215714,87058,5854,57854,Diesel,655
2004,151,1,Rochester Station #2 (1),Rochester Station #1,hydro,2582,1960,6.5,0,48514,5226991,804152,231195,0,319704,Hydro,0
2004,151,3,Rochester Station #26 (2),Rochester Station #26,hydro,2584,1952,3,0,8008,3726343,1242114,38163,0,52772,Hydro,0
2004,151,5,Rochester Station #160 (3),Rochester Station #160,hydro,2596,1916,0.34,0,0,254356,748106,0,0,0,Hydro,0
2004,151,7,Rochester Station #170,,hydro,,1922,1.08,0,0,721776,668311,0,0,0,Hydro,0
2004,151,9,Rochester Station #172,,hydro,,1906,0,0,0,66336,0,0,0,0,Hydro,0
2004,151,11,Property 3 Riverbed Land,,,,,0,0,0,205505,0,0,0,0,,0
2004,151,12,Property 4 Riverbed Land,,,,,0,0,0,153100,0,0,0,0,,0
2004,151,13,Property 6 Riverbed Land,,,,,0,0,0,122618,0,0,0,0,,0
2004,151,14,Property 23 Riverbed Land,,,,,0,0,0,12000,0,0,0,0,,0
2004,151,15,Property 30 Riverbed Land,,,,,0,0,0,28197,0,0,0,0,,0
2004,151,16,Property 34 Riverbed Land,,,,,0,0,0,250000,0,0,0,0,,0
2004,151,18,(1) FERC Licensed Project #2582,,,,,0,0,0,0,0,0,0,0,,0
2004,151,19,(2) FERC Licensed Project #2584,,,,,0,0,0,0,0,0,0,0,,0
2004,151,20,(3) FERC Licensed Project #2596,,,,,0,0,0,0,0,0,0,0,,0
2004,157,2,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2004,157,3,FARAD,,hydro,,1899,2.8,0,0,6556846,2341731,0,0,0,Hydro,0
2004,157,4,FLEISH,,hydro,,1905,2,3,14987,3513189,1756594,0,0,0,Hydro,0
2004,157,5,VERDI,,hydro,,1911,2.4,0,0,2534210,1055921,0,0,0,Hydro,0
2004,157,6,WASHOE,,hydro,,1904,1.5,3,9281,4729572,3153048,0,0,0,Hydro,0
2004,157,9,TOTAL,,,,,8.7,0,24267,17333817,8307294,3632,0,0,,0
2004,157,12,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2004,157,13,VALLEY ROAD,,internal_combustion,,1960,6,8,238,850753,141792,416,14405,30453,OIL,0
2004,157,14,BRUNSWICK,,internal_combustion,,1960,6,5,143,816943,136167,3024,9823,22511,OIL,0
2004,157,15,BATTLE MOUNTAIN,,internal_combustion,,1960,8,6,126,934859,116857,5141,8342,32104,OIL,0
2004,157,16,PORTOLA,,internal_combustion,,1960,6,6,207,740391,123399,406,23651,25562,OIL,0
2004,157,17,GABBS,,internal_combustion,,1969,5,5,119,1048128,190569,3031,10605,23644,OIL,0
2004,157,18,FALLON,,internal_combustion,,1966,2,0,0,340408,170204,0,0,0,OIL,0
2004,157,19,ELKO,,internal_combustion,,1911,4,0,0,2000,500,0,0,0,OIL,0
2004,157,22,Total,,,,,37.5,0,833,4733482,879478,12018,66826,134273,,0
2004,159,1,Hydro-Neal Shoals,Neal Shoals,hydro,2315,1905,4.4,11,19416000,4235577,0,345229,0,97335,,0
2004,159,2,     Hydro License,,,,,0,0,0,0,0,0,0,0,,0
2004,159,3,     Project #2315,,,,,0,0,0,0,0,0,0,0,,0
2004,161,1,Other Production,,,,,0,0,0,0,0,0,0,0,,0
2004,161,2, Santa Catalina Island,,,,,0,0,0,0,0,0,0,0,,0
2004,161,3,   Unit 7 Diesel,Santa Catalina Island Diesel Unit 7,internal_combustion,,1958,1,0,0,0,0,0,0,0,Diesel,0
2004,161,4,   Unit 8 Diesel,Santa Catalina Island Diesel Unit 8,internal_combustion,,1963,1.5,0,0,0,0,0,0,0,Diesel,0
2004,161,5,   Unit 10 Diesel,Santa Catalina Island Diesel Unit 10,internal_combustion,,1966,1.1,0,0,0,0,0,0,0,Diesel,0
2004,161,6,   Unit 12 Diesel,Santa Catalina Island Diesel Unit 12,internal_combustion,,1976,1.6,0,0,0,0,0,0,0,Diesel,0
2004,161,7,   Unit 14 Diesel,Santa Catalina Island Diesel Unit 14,internal_combustion,,1986,1.4,0,0,0,0,0,0,0,Diesel,0
2004,161,8,   Unit 15 Diesel,Santa Catalina Island Diesel Unit 15,internal_combustion,,1995,2.8,0,0,0,0,0,0,0,Diesel,0
2004,161,9,   TOTAL,,internal_combustion,,,9.4,5,30710000,26601836,2829983,2920944,4333768,1735073,Diesel,1297
2004,161,13,Hydro,,,,,0,0,0,0,0,0,0,0,,0
2004,161,14, Kaweah No.1,,hydro,,1929,2.3,0,10211662,3515755,1528589,239755,0,224000,,0
2004,161,15, Kaweah No.2,,hydro,,1929,1.8,0,11704705,3240636,1800353,195177,0,93592,,0
2004,161,16, Kaweah No.3,,hydro,,1913,4.8,0,22626207,4628405,964251,322772,0,150069,,0
2004,161,17,  Borel,,hydro,,1904,12,0,52639230,17140735,1428395,578362,0,328191,,0
2004,161,18,  Santa Ana No.1,,hydro,,1899,3.2,0,1957605,2068068,646271,124610,0,631929,,0
2004,161,19,  Santa Ana No.3,,hydro,,1999,3.1,0,4093389,7232173,2332959,168248,0,81148,,0
2004,161,20,  Lower Tule,,hydro,,1909,2.5,0,10870341,6482830,2892869,236473,0,128505,,0
2004,161,21, Mill Creek No.1,,hydro,,1893,0.8,0,3882288,702006,8103538,89320,0,26397,,0
2004,161,22,  Mill Creek No.2 & 3,,hydro,,1903,3.3,0,9118691,1536198,212729,193249,0,95880,,0
2004,161,23,  Lytle Creek,,hydro,,1904,0.5,0,1621638,970874,3072396,83467,0,228723,,0
2004,161,24, Fontana,,hydro,,1917,3,0,4272730,588582,323625,113759,0,79659,,0
2004,161,25, Sierra,,hydro,,1922,0.5,0,2214127,628348,1177164,69501,0,155821,,0
2004,161,26, Ontario No.1,,hydro,,1902,0.6,0,1024530,1375463,1047247,59883,0,101142,,0
2004,161,27, Ontario No.2,,hydro,,1963,0.3,0,1258328,308329,4584877,56856,0,141493,,0
2004,161,28, Mammoth Pool,,hydro,,,0,0,0,0,0,0,0,0,,0
2004,161,29,  (Fish Water Unit),,hydro,,1960,0.9,0,0,0,0,0,0,0,,0
2004,161,30,  Big Creek No.4 (Dam 7),,hydro,,1951,0.4,0,0,0,0,0,0,0,,0
2004,161,31,  Bishop Creek No. 2,,hydro,,1908,7.3,0,25505779,6421050,879596,422632,0,153763,,0
2004,161,32,  Bishop Creek No. 3,,hydro,,1913,7.8,0,28791894,5803882,744087,419303,0,100233,,0
2004,161,33,  Bishop Creek No. 4,,hydro,,1905,8,0,44357971,3882050,485256,697667,0,364357,,0
2004,161,34,  Bishop Creek No. 5,,hydro,,1919,4.5,0,14168974,3846945,854877,227804,0,68268,,0
2004,161,35,  Bishop Creek No. 6,,hydro,,1913,1.6,0,8009562,1997236,1248273,149524,0,39974,,0
2004,161,36,  Rush Creek,,hydro,,1916,8.4,0,11303907,7821779,601675,253627,0,133912,,0
2004,161,37,  San Gorgonio No. 1 & 2,,hydro,,1923,2.4,0,0,1519644,633185,65457,0,18274,,0
2004,161,38,  Lundy,,hydro,,1911,3,0,8684611,1861303,620434,125519,0,31240,,0
2004,170,1,Partnership Station,,,,2001,5.8,12,2441332,6459030,0,0,115908,0,Gas,382
2004,171,2,Not Applicable,,,,,0,0,0,0,0,0,0,0,,0
2004,178,1,None,,,,,0,0,0,0,0,0,0,0,,0
2004,180,1,None,,,,,0,0,0,0,0,0,0,0,,0
2004,181,1,STEAM:,,,,,0,0,0,0,0,0,0,0,,0
2004,181,2,Warden Station,,steam_heat,,1959,18.75,0,-386,8245030,439734,155579,5514,204931,Gas,0
2004,181,4,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2004,181,5,Prickett,,hydro,,1931,2.2,0,3894,1952992,887723,153330,0,352327,,0
2004,181,6,Hoist*,,hydro,,1925,4.4,0,13969,5213490,1184884,406245,0,-299751,,0
2004,181,7,McClure,,hydro,,1919,8,0,45535,1421083,177635,150756,0,55712,,0
2004,181,8,AuTrain,,hydro,,1910,0.9,0,6205,1584008,1760008,111957,0,10633,,0
2004,181,9,Cataract,,hydro,,1929,2,0,3978,340067,170033,95168,0,18658,,0
2004,181,15,* Includes Silver Lake,,,,,0,0,0,0,0,0,0,0,,0
2004,182,1,Westar Wind Turbines  Note 1,Westar Wind,wind,,1999,0.24,0,206000,367076,3058967,0,0,0,Wind,0
2004,182,2,   Other General Ops. Supervision & Engineering,,,,,0,0,0,0,0,0,0,0,,0
2004,182,3,   Other General Maint. Supervision & Engin.,,,,,0,0,0,0,0,0,0,10424,,0
2004,186,1,Hydro Plants:,,,,,0,0,0,0,0,0,0,0,,0
2004,186,3,Cushaw,,hydro,,1930,7.5,10,23411000,6242527,0,0,187839,0,,0
2004,186,5,North Anna,,hydro,,1987,1,1,5398000,2148992,0,0,2094,0,,0
2004,187,1,Kettle Falls CT,,hydro,,2002,7.2,10,8697000,9169338,1273519,48184,536991,358207,Nat Gas,516
2004,189,1,Gas Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2004,189,3,Fort Stockton*,,gas_turbine,,1958,6,0,0,0,0,0,0,0,Gas,0
2004,189,6,Internal Combustion:,,,,,0,0,0,0,0,0,0,0,,0
2004,189,8,Presidio*,,internal_combustion,,1948,0,0,0,0,0,0,0,0,Oil,0
2004,189,9,Vernon*,,internal_combustion,,1952,0,0,0,0,0,0,0,0,Oil,0
2004,189,12,Steam:,,,,,0,0,0,0,0,0,0,0,,0
2004,189,14,Abilene*,,steam_heat,,1949,15,0,0,0,0,0,0,0,Gas,0
2004,189,17,"* Inactivated Plants, no longer in service -",,,,,0,0,0,0,0,0,0,0,,0
2004,189,18,all remaining net book value of non-depreciable,,,,,0,0,0,0,0,0,0,0,,0
2004,189,19,"property was transferred to account 121,",,,,,0,0,0,0,0,0,0,0,,0
2004,189,20,"Nonutility Property and account 122,",,,,,0,0,0,0,0,0,0,0,,0
2004,189,21,Accumulated Provision for Depreciation,,,,,0,0,0,0,0,0,0,0,,0
2004,189,22,and Amortization.,,,,,0,0,0,0,0,0,0,0,,0
2004,191,1,Westar Wind (wind turbines) -- 64%,,wind,,1999,1,0,696576,1333213,1333,0,0,28263,Wind,0
2004,193,1,DIESEL PLANT,,,,,0,0,0,0,0,0,0,0,,0
2004,193,2,Valley Diesel (1),,internal_combustion,,1968,2.8,0,137431,0,0,0,15391,0,Oil,0
2004,193,3,HYDRO,,,,,0,0,0,0,0,0,0,0,,0
2004,193,4,Appleton (2),Appleton,hydro,,1916,1.99,2.1,14467100,1732218,870461,167247,0,123725,,0
2004,193,5,Sturgeon  - 2471 (4) (7),Sturgeon,hydro,2471,1924,0.8,0.4,543500,0,0,49141,0,42369,,0
2004,193,6,Way - 1759 (4),Way,hydro,1759,1949,1.8,1.6,5220300,888551,493639,63345,0,65495,,0
2004,193,7,Michigamme Reservoir - 1759 (4)(5),Michigamme Reservoir,hydro,1759,1941,0,0,0,1539185,0,105132,0,153444,,0
2004,193,8,Lower Paint - 2072 (3)(4),Lower Paint,hydro,2072,1952,0.1,0.1,390800,802751,8027508,53273,0,72630,,0
2004,193,9,Lower Paint Diversion Canal - 2072 (3)(4),Lower Paint Diversion Canal,hydro,2072,1952,0,0,0,0,0,0,0,0,,0
